"nct_id","pmid","reference_type"
"NCT01024998",28526489,"one-to-one"
"NCT01596543",25955404,"one-to-one"
"NCT01594814",27488509,"one-to-one"
"NCT01591863",28575523,"one-to-one"
"NCT01594112",30605510,"one-to-one"
"NCT01592734",23152962,"one-to-one"
"NCT01599650",28807635,"one-to-one"
"NCT01599650",27039022,"one-to-one"
"NCT01596036",23250992,"one-to-one"
"NCT01599767",28822837,"one-to-one"
"NCT01595776",26526721,"one-to-one"
"NCT01592669",23812622,"one-to-one"
"NCT01591005",26417059,"one-to-one"
"NCT01591005",25511816,"one-to-one"
"NCT01598233",29065923,"one-to-one"
"NCT01598233",28031749,"one-to-one"
"NCT01591590",24885112,"one-to-one"
"NCT01591018",27196464,"one-to-one"
"NCT01594697",23315599,"one-to-one"
"NCT01594411",25828395,"one-to-one"
"NCT01594411",24610188,"one-to-one"
"NCT01594892",23164174,"one-to-one"
"NCT01599611",25353277,"one-to-one"
"NCT01594710",28376109,"one-to-one"
"NCT01594710",25631349,"one-to-one"
"NCT01594710",24681911,"one-to-one"
"NCT01594710",24417980,"one-to-one"
"NCT01594710",23996808,"one-to-one"
"NCT01595581",25481088,"one-to-one"
"NCT01598506",30290794,"one-to-one"
"NCT01590966",27403334,"one-to-one"
"NCT01594567",27030531,"one-to-one"
"NCT01594567",24710915,"one-to-one"
"NCT01594567",24014659,"one-to-one"
"NCT01598051",29985674,"one-to-one"
"NCT01598207",26283236,"one-to-one"
"NCT01597557",27586232,"one-to-one"
"NCT01596933",25293388,"one-to-one"
"NCT01591083",28751088,"one-to-one"
"NCT01591083",24658598,"one-to-one"
"NCT01595100",24493150,"one-to-one"
"NCT01595100",24315509,"one-to-one"
"NCT01595100",23253648,"one-to-one"
"NCT01595100",23232587,"one-to-one"
"NCT01595100",23172858,"one-to-one"
"NCT01599689",27733826,"one-to-one"
"NCT01594008",27306892,"one-to-one"
"NCT01599234",25475413,"one-to-one"
"NCT01598311",28961905,"one-to-one"
"NCT01595867",23936895,"one-to-one"
"NCT01595828",27581680,"one-to-one"
"NCT01595828",26486974,"one-to-one"
"NCT01595828",24328357,"one-to-one"
"NCT01593852",23973946,"one-to-one"
"NCT01595347",28922519,"one-to-one"
"NCT01595347",25886152,"one-to-one"
"NCT01595347",24152576,"one-to-one"
"NCT01594749",29808377,"one-to-one"
"NCT01594749",26449391,"one-to-one"
"NCT03615755",30158840,"one-to-one"
"NCT00712101",29391346,"one-to-one"
"NCT00712101",29122844,"one-to-one"
"NCT00712101",28474817,"one-to-one"
"NCT00712101",27832796,"one-to-one"
"NCT00712101",26691729,"one-to-one"
"NCT00712101",26481162,"one-to-one"
"NCT00712101",26235929,"one-to-one"
"NCT00712101",26174798,"one-to-one"
"NCT00712101",26060202,"one-to-one"
"NCT00712101",25236513,"one-to-one"
"NCT00712101",25049315,"one-to-one"
"NCT00712101",24994545,"one-to-one"
"NCT00712101",23973868,"one-to-one"
"NCT00712101",23466078,"one-to-one"
"NCT00712101",22357109,"one-to-one"
"NCT00712101",22015616,"one-to-one"
"NCT00712101",20362711,"one-to-one"
"NCT00714506",26482693,"one-to-one"
"NCT00719810",25448332,"one-to-one"
"NCT00713934",21194255,"one-to-one"
"NCT00711165",19663124,"one-to-one"
"NCT00716079",30890109,"one-to-one"
"NCT00716079",30418098,"one-to-one"
"NCT00716079",28235817,"one-to-one"
"NCT00716079",27919055,"one-to-one"
"NCT00716079",27831492,"one-to-one"
"NCT00716079",27178897,"one-to-one"
"NCT00716079",27165954,"one-to-one"
"NCT00716079",27143274,"one-to-one"
"NCT00716079",27073236,"one-to-one"
"NCT00716079",27009893,"one-to-one"
"NCT00716079",26859491,"one-to-one"
"NCT00716079",26846860,"one-to-one"
"NCT00716079",26814235,"one-to-one"
"NCT00716079",26810526,"one-to-one"
"NCT00716079",26746184,"one-to-one"
"NCT00716079",26265125,"one-to-one"
"NCT00716079",26202097,"one-to-one"
"NCT00716079",26044442,"one-to-one"
"NCT00716079",25823544,"one-to-one"
"NCT00716079",25801872,"one-to-one"
"NCT00716079",25712944,"one-to-one"
"NCT00716079",25677598,"one-to-one"
"NCT00716079",25657175,"one-to-one"
"NCT00716079",25589782,"one-to-one"
"NCT00716079",25503550,"one-to-one"
"NCT00716079",25497513,"one-to-one"
"NCT00716079",24530176,"one-to-one"
"NCT00716079",24149007,"one-to-one"
"NCT00716079",23713578,"one-to-one"
"NCT00716079",22129475,"one-to-one"
"NCT00716079",20446945,"one-to-one"
"NCT00711620",23327199,"one-to-one"
"NCT00710619",23551918,"one-to-one"
"NCT00715962",27243899,"one-to-one"
"NCT00713401",23989533,"one-to-one"
"NCT00716898",25280062,"one-to-one"
"NCT00713102",19154581,"one-to-one"
"NCT00710398",22049177,"one-to-one"
"NCT00710398",21775530,"one-to-one"
"NCT00713843",28850429,"one-to-one"
"NCT00713843",28465824,"one-to-one"
"NCT00713843",27001136,"one-to-one"
"NCT00713843",20096136,"one-to-one"
"NCT00719186",29778387,"one-to-one"
"NCT00719186",29102040,"one-to-one"
"NCT00719186",27402910,"one-to-one"
"NCT00719186",27172435,"one-to-one"
"NCT00719186",26413816,"one-to-one"
"NCT00719186",26354094,"one-to-one"
"NCT00719186",26202922,"one-to-one"
"NCT00719186",25324541,"one-to-one"
"NCT00719186",25006718,"one-to-one"
"NCT00719186",24156957,"one-to-one"
"NCT00719186",21645894,"one-to-one"
"NCT00717730",29472265,"one-to-one"
"NCT00717730",28923060,"one-to-one"
"NCT00717730",27486122,"one-to-one"
"NCT00717730",26098427,"one-to-one"
"NCT00717730",25802345,"one-to-one"
"NCT00717730",23902779,"one-to-one"
"NCT00715637",25732165,"one-to-one"
"NCT00715637",25550361,"one-to-one"
"NCT00719173",22245954,"one-to-one"
"NCT00712166",21441078,"one-to-one"
"NCT00711438",19583857,"one-to-one"
"NCT00718848",30168083,"one-to-one"
"NCT00718848",28319597,"one-to-one"
"NCT00718848",26386732,"one-to-one"
"NCT00719953",22432687,"one-to-one"
"NCT00718692",22915649,"one-to-one"
"NCT00713648",22451421,"one-to-one"
"NCT00711646",25475413,"one-to-one"
"NCT00718341",21209411,"one-to-one"
"NCT00712517",27638296,"one-to-one"
"NCT00714298",22594355,"one-to-one"
"NCT00714298",20659883,"one-to-one"
"NCT00714298",20078436,"one-to-one"
"NCT00713193",29296854,"one-to-one"
"NCT00716755",28086010,"one-to-one"
"NCT00716755",27557949,"one-to-one"
"NCT00716430",21982663,"one-to-one"
"NCT00716430",20074348,"one-to-one"
"NCT00713726",21471025,"one-to-one"
"NCT00714311",20435966,"one-to-one"
"NCT00713310",25419597,"one-to-one"
"NCT00710541",25066329,"one-to-one"
"NCT00714740",24811331,"one-to-one"
"NCT00714740",21659435,"one-to-one"
"NCT00719940",23287811,"one-to-one"
"NCT00713713",23880084,"one-to-one"
"NCT00710554",24420962,"one-to-one"
"NCT00716781",23477995,"one-to-one"
"NCT00714961",20102867,"one-to-one"
"NCT00719433",27724916,"one-to-one"
"NCT00719433",24382580,"one-to-one"
"NCT00712959",22115634,"one-to-one"
"NCT00714168",25742122,"one-to-one"
"NCT00714168",22735431,"one-to-one"
"NCT00713804",26930535,"one-to-one"
"NCT00711529",24022390,"one-to-one"
"NCT00716911",21719601,"one-to-one"
"NCT00712127",28605159,"one-to-one"
"NCT00712127",27129892,"one-to-one"
"NCT00712127",20935337,"one-to-one"
"NCT02961166",29497534,"one-to-one"
"NCT02966509",30054634,"one-to-one"
"NCT02960711",30794607,"one-to-one"
"NCT02960711",28740367,"one-to-one"
"NCT02960711",28106245,"one-to-one"
"NCT02961088",29615407,"one-to-one"
"NCT02966457",29755707,"one-to-one"
"NCT02968862",30215593,"one-to-one"
"NCT02963662",30449509,"one-to-one"
"NCT02969993",29624876,"one-to-one"
"NCT02963896",28053986,"one-to-one"
"NCT03092973",30549051,"one-to-one"
"NCT03093558",28923492,"one-to-one"
"NCT02185248",26844166,"one-to-one"
"NCT02189187",27903561,"one-to-one"
"NCT02183753",30360637,"one-to-one"
"NCT02188407",25559834,"one-to-one"
"NCT02180880",26368836,"one-to-one"
"NCT02189161",28857936,"one-to-one"
"NCT02185989",30043066,"one-to-one"
"NCT02188992",30291379,"one-to-one"
"NCT02188992",27481622,"one-to-one"
"NCT02184624",27883002,"one-to-one"
"NCT02180204",26387127,"one-to-one"
"NCT02185872",25086646,"one-to-one"
"NCT02184585",28800206,"one-to-one"
"NCT02180035",27395330,"one-to-one"
"NCT02186743",29018540,"one-to-one"
"NCT02189356",25823561,"one-to-one"
"NCT02187640",26535053,"one-to-one"
"NCT02180087",28934782,"one-to-one"
"NCT02189265",28120730,"one-to-one"
"NCT02189265",27103591,"one-to-one"
"NCT02185079",30327396,"one-to-one"
"NCT02186522",29915941,"one-to-one"
"NCT02186522",27431901,"one-to-one"
"NCT02186340",26917617,"one-to-one"
"NCT02189759",29472198,"one-to-one"
"NCT02181725",27464953,"one-to-one"
"NCT02188966",27029399,"one-to-one"
"NCT02187614",26993881,"one-to-one"
"NCT02186964",26531235,"one-to-one"
"NCT02180906",26880104,"one-to-one"
"NCT02180906",25967993,"one-to-one"
"NCT01838525",25957497,"one-to-one"
"NCT01836224",27633962,"one-to-one"
"NCT01835353",24668226,"one-to-one"
"NCT01834859",28439092,"one-to-one"
"NCT01831271",25115308,"one-to-one"
"NCT01836731",28619228,"one-to-one"
"NCT01839357",25819852,"one-to-one"
"NCT01831622",28861338,"one-to-one"
"NCT01832792",24886555,"one-to-one"
"NCT01832207",23672400,"one-to-one"
"NCT01831791",26893187,"one-to-one"
"NCT01837823",27989886,"one-to-one"
"NCT01831986",26218236,"one-to-one"
"NCT01839708",30642311,"one-to-one"
"NCT01839708",29086490,"one-to-one"
"NCT01839708",28187726,"one-to-one"
"NCT01839708",25885482,"one-to-one"
"NCT01839708",24666633,"one-to-one"
"NCT01830543",30704287,"one-to-one"
"NCT01830543",29943350,"one-to-one"
"NCT01830543",29550085,"one-to-one"
"NCT01830543",27959713,"one-to-one"
"NCT01830543",27881555,"one-to-one"
"NCT01830543",25819853,"one-to-one"
"NCT01837706",27002161,"one-to-one"
"NCT01837368",28476163,"one-to-one"
"NCT01837550",28592571,"one-to-one"
"NCT01835548",27183299,"one-to-one"
"NCT01833377",24319489,"one-to-one"
"NCT01839721",24200199,"one-to-one"
"NCT01836237",25146716,"one-to-one"
"NCT01836900",29803838,"one-to-one"
"NCT01835587",29933073,"one-to-one"
"NCT01838668",30616596,"one-to-one"
"NCT01838668",30206820,"one-to-one"
"NCT01836016",24885672,"one-to-one"
"NCT01832519",27551814,"one-to-one"
"NCT01838863",30032977,"one-to-one"
"NCT01838863",26220293,"one-to-one"
"NCT01838863",25784527,"one-to-one"
"NCT01839656",27939059,"one-to-one"
"NCT01837940",27612653,"one-to-one"
"NCT01830452",28257318,"one-to-one"
"NCT01838720",26905020,"one-to-one"
"NCT01037296",22494451,"one-to-one"
"NCT01035567",29680218,"one-to-one"
"NCT01035567",25459040,"one-to-one"
"NCT01035567",21594832,"one-to-one"
"NCT01034735",20961422,"one-to-one"
"NCT01036009",25644958,"one-to-one"
"NCT01038180",21699827,"one-to-one"
"NCT01034228",21766553,"one-to-one"
"NCT01039805",27476581,"one-to-one"
"NCT01032044",22749368,"one-to-one"
"NCT01037959",30144431,"one-to-one"
"NCT01038687",26197999,"one-to-one"
"NCT01038687",21876564,"one-to-one"
"NCT01037777",24780882,"one-to-one"
"NCT01037777",23707147,"one-to-one"
"NCT01038115",26727045,"one-to-one"
"NCT01037322",28349233,"one-to-one"
"NCT01031901",22934754,"one-to-one"
"NCT01037348",24001532,"one-to-one"
"NCT01032655",23099849,"one-to-one"
"NCT01034462",27861191,"one-to-one"
"NCT01034462",26644957,"one-to-one"
"NCT01034462",24172209,"one-to-one"
"NCT01039350",21381892,"one-to-one"
"NCT01031784",24819055,"one-to-one"
"NCT01031784",22920685,"one-to-one"
"NCT01031784",20550679,"one-to-one"
"NCT01035047",23664718,"one-to-one"
"NCT01032239",30354975,"one-to-one"
"NCT01032239",29326296,"one-to-one"
"NCT01034176",24482066,"one-to-one"
"NCT01035190",29320647,"one-to-one"
"NCT01035190",26465983,"one-to-one"
"NCT01033838",25764376,"one-to-one"
"NCT01032265",23350826,"one-to-one"
"NCT01032265",22517196,"one-to-one"
"NCT01038570",21702900,"one-to-one"
"NCT01035671",22744651,"one-to-one"
"NCT01035671",22633670,"one-to-one"
"NCT01037491",21726257,"one-to-one"
"NCT01032018",23471421,"one-to-one"
"NCT01034917",24503952,"one-to-one"
"NCT01039389",27091900,"one-to-one"
"NCT01039389",24186565,"one-to-one"
"NCT01033331",21435220,"one-to-one"
"NCT01038921",25937837,"one-to-one"
"NCT01039051",20187965,"one-to-one"
"NCT01030354",21194471,"one-to-one"
"NCT01031199",23618062,"one-to-one"
"NCT01038622",23778831,"one-to-one"
"NCT01034319",22933432,"one-to-one"
"NCT01034319",22302620,"one-to-one"
"NCT01033084",23759172,"one-to-one"
"NCT01033084",23389323,"one-to-one"
"NCT02835105",28347318,"one-to-one"
"NCT02832765",29357902,"one-to-one"
"NCT02835118",28347318,"one-to-one"
"NCT02834221",28575490,"one-to-one"
"NCT02831309",29485933,"one-to-one"
"NCT02831309",28682697,"one-to-one"
"NCT02831309",28605263,"one-to-one"
"NCT02831621",30069308,"one-to-one"
"NCT02832219",28560519,"one-to-one"
"NCT02831088",30005644,"one-to-one"
"NCT02830178",28780741,"one-to-one"
"NCT02838953",30065081,"one-to-one"
"NCT02839538",28562733,"one-to-one"
"NCT02609048",29863313,"one-to-one"
"NCT02609048",28818518,"one-to-one"
"NCT02602106",28279085,"one-to-one"
"NCT02602444",29023473,"one-to-one"
"NCT02602444",28446521,"one-to-one"
"NCT02605278",27236335,"one-to-one"
"NCT02606240",29743094,"one-to-one"
"NCT02602938",29243075,"one-to-one"
"NCT02601898",27160142,"one-to-one"
"NCT02602678",30448014,"one-to-one"
"NCT02603601",27670865,"one-to-one"
"NCT02604407",28712074,"one-to-one"
"NCT02608099",29798783,"one-to-one"
"NCT02602028",27055417,"one-to-one"
"NCT02280772",25869689,"one-to-one"
"NCT02285218",27045862,"one-to-one"
"NCT02284165",28830975,"one-to-one"
"NCT02289625",28230704,"one-to-one"
"NCT02289625",26237773,"one-to-one"
"NCT02281539",27916234,"one-to-one"
"NCT02283047",29313359,"one-to-one"
"NCT02280044",29145631,"one-to-one"
"NCT02289846",29079987,"one-to-one"
"NCT02286817",29339723,"one-to-one"
"NCT02289170",26112148,"one-to-one"
"NCT02280226",29909774,"one-to-one"
"NCT02286895",29659924,"one-to-one"
"NCT02286141",29790073,"one-to-one"
"NCT02286141",27553626,"one-to-one"
"NCT02285803",26554670,"one-to-one"
"NCT02282254",29393675,"one-to-one"
"NCT02288650",28203729,"one-to-one"
"NCT02283242",28724799,"one-to-one"
"NCT02280876",27215274,"one-to-one"
"NCT02283580",25927288,"one-to-one"
"NCT02287779",29548345,"one-to-one"
"NCT02282033",29275370,"one-to-one"
"NCT02286479",28162873,"one-to-one"
"NCT02281643",28061905,"one-to-one"
"NCT02289079",26056753,"one-to-one"
"NCT02280096",30593980,"one-to-one"
"NCT02284958",25885913,"one-to-one"
"NCT02288975",30448517,"one-to-one"
"NCT02281630",30056028,"one-to-one"
"NCT00616447",28533148,"one-to-one"
"NCT00617006",19352154,"one-to-one"
"NCT00617461",24102928,"one-to-one"
"NCT00615862",21176217,"one-to-one"
"NCT00618865",18370571,"one-to-one"
"NCT00619138",26708332,"one-to-one"
"NCT00619138",26081010,"one-to-one"
"NCT00615836",21367921,"one-to-one"
"NCT00618670",28116164,"one-to-one"
"NCT00618670",26240075,"one-to-one"
"NCT00618670",25237048,"one-to-one"
"NCT00618670",24102029,"one-to-one"
"NCT00618670",21262997,"one-to-one"
"NCT00619099",23733767,"one-to-one"
"NCT00613938",19445652,"one-to-one"
"NCT00614445",29342163,"one-to-one"
"NCT00614445",27881103,"one-to-one"
"NCT00614445",26844757,"one-to-one"
"NCT00614445",25884778,"one-to-one"
"NCT00614445",25052410,"one-to-one"
"NCT00614445",22972538,"one-to-one"
"NCT00614445",20843504,"one-to-one"
"NCT00612534",23271030,"one-to-one"
"NCT00618371",20156060,"one-to-one"
"NCT00614744",29067428,"one-to-one"
"NCT00619255",24733515,"one-to-one"
"NCT00614523",29396092,"one-to-one"
"NCT00617357",22415440,"one-to-one"
"NCT00616187",18398457,"one-to-one"
"NCT00610753",29314160,"one-to-one"
"NCT00610753",25250660,"one-to-one"
"NCT00612742",22172433,"one-to-one"
"NCT00619723",25998279,"one-to-one"
"NCT00616980",23192920,"one-to-one"
"NCT00613600",24490058,"one-to-one"
"NCT00616655",26488677,"one-to-one"
"NCT00619892",26379759,"one-to-one"
"NCT00614848",21232717,"one-to-one"
"NCT00614848",20142198,"one-to-one"
"NCT00614848",20129543,"one-to-one"
"NCT00613340",19996954,"one-to-one"
"NCT00616486",27011177,"one-to-one"
"NCT00619489",26893500,"one-to-one"
"NCT00614679",18643743,"one-to-one"
"NCT00619970",21240023,"one-to-one"
"NCT00614887",20426845,"one-to-one"
"NCT00614887",18851750,"one-to-one"
"NCT00616902",18591942,"one-to-one"
"NCT00617344",24021313,"one-to-one"
"NCT00618748",24417745,"one-to-one"
"NCT00614770",21802078,"one-to-one"
"NCT00618904",21436726,"one-to-one"
"NCT00610909",19158975,"one-to-one"
"NCT00613119",28068564,"one-to-one"
"NCT00613119",27318133,"one-to-one"
"NCT00613119",25766898,"one-to-one"
"NCT00615797",25987537,"one-to-one"
"NCT00615797",21868369,"one-to-one"
"NCT00617149",23186730,"one-to-one"
"NCT00617149",21961534,"one-to-one"
"NCT00617149",21820536,"one-to-one"
"NCT00614562",22048718,"one-to-one"
"NCT00618436",22342434,"one-to-one"
"NCT00617513",24732867,"one-to-one"
"NCT00615017",23001587,"one-to-one"
"NCT00612157",19920270,"one-to-one"
"NCT00617916",19641161,"one-to-one"
"NCT00611143",18657672,"one-to-one"
"NCT02499718",28851800,"one-to-one"
"NCT02499718",28490871,"one-to-one"
"NCT02491333",28274268,"one-to-one"
"NCT02491320",27855085,"one-to-one"
"NCT02496052",28170094,"one-to-one"
"NCT02496767",29402141,"one-to-one"
"NCT02496962",27799236,"one-to-one"
"NCT02492243",28069838,"one-to-one"
"NCT02491346",28836546,"one-to-one"
"NCT02493725",29685815,"one-to-one"
"NCT02493725",27821382,"one-to-one"
"NCT02496559",28096254,"one-to-one"
"NCT02496559",27173814,"one-to-one"
"NCT02497729",28917549,"one-to-one"
"NCT02497729",28487139,"one-to-one"
"NCT02495727",27484001,"one-to-one"
"NCT02499172",28161570,"one-to-one"
"NCT02490046",27813195,"one-to-one"
"NCT02492191",29710226,"one-to-one"
"NCT02492191",29077819,"one-to-one"
"NCT02492191",29077818,"one-to-one"
"NCT02492191",26769788,"one-to-one"
"NCT00029159",20733274,"one-to-one"
"NCT00029770",22213489,"one-to-one"
"NCT00029146",23101451,"one-to-one"
"NCT00029146",22068990,"one-to-one"
"NCT00029198",18714203,"one-to-one"
"NCT00027170",29514708,"one-to-one"
"NCT00027170",29454767,"one-to-one"
"NCT00027170",25827180,"one-to-one"
"NCT00027170",24122452,"one-to-one"
"NCT00029848",17098084,"one-to-one"
"NCT00021866",24934501,"one-to-one"
"NCT00021866",23352199,"one-to-one"
"NCT00025766",21062997,"one-to-one"
"NCT00022776",25844995,"one-to-one"
"NCT00029861",16478899,"one-to-one"
"NCT00028314",19299471,"one-to-one"
"NCT00027053",18616688,"one-to-one"
"NCT00029133",23324207,"one-to-one"
"NCT00027300",22521274,"one-to-one"
"NCT00027300",16510744,"one-to-one"
"NCT00029991",18628657,"one-to-one"
"NCT02252341",29605103,"one-to-one"
"NCT02251054",25586473,"one-to-one"
"NCT02257385",27028749,"one-to-one"
"NCT02257372",27334739,"one-to-one"
"NCT02251028",26323830,"one-to-one"
"NCT02258516",25819861,"one-to-one"
"NCT02256215",30430372,"one-to-one"
"NCT02253173",30238814,"one-to-one"
"NCT02253173",28355090,"one-to-one"
"NCT02258360",28602694,"one-to-one"
"NCT02253628",26979712,"one-to-one"
"NCT02258126",29452135,"one-to-one"
"NCT02258126",28939688,"one-to-one"
"NCT02254200",26335027,"one-to-one"
"NCT02252458",28106611,"one-to-one"
"NCT02255591",28203808,"one-to-one"
"NCT02257606",26202325,"one-to-one"
"NCT02256657",30755027,"one-to-one"
"NCT02256657",30728053,"one-to-one"
"NCT02256657",29450524,"one-to-one"
"NCT02256657",29150536,"one-to-one"
"NCT02256657",28267469,"one-to-one"
"NCT02257723",28928789,"one-to-one"
"NCT02257723",26850111,"one-to-one"
"NCT02252835",27980008,"one-to-one"
"NCT02251652",27672408,"one-to-one"
"NCT01501019",25344395,"one-to-one"
"NCT01502007",24485546,"one-to-one"
"NCT01504698",30206079,"one-to-one"
"NCT01504698",26823970,"one-to-one"
"NCT01502514",27255774,"one-to-one"
"NCT01503281",22634075,"one-to-one"
"NCT01502956",29031894,"one-to-one"
"NCT01502956",24486637,"one-to-one"
"NCT01509300",25310303,"one-to-one"
"NCT01506310",25646328,"one-to-one"
"NCT01505231",25947955,"one-to-one"
"NCT01506180",22677240,"one-to-one"
"NCT01508819",28973065,"one-to-one"
"NCT01508819",27473119,"one-to-one"
"NCT01503918",28437539,"one-to-one"
"NCT01504321",30548504,"one-to-one"
"NCT01504321",30410448,"one-to-one"
"NCT01508598",29654202,"one-to-one"
"NCT01509534",27664002,"one-to-one"
"NCT01509534",26612880,"one-to-one"
"NCT01509534",25825044,"one-to-one"
"NCT01505023",22703579,"one-to-one"
"NCT01500213",26272769,"one-to-one"
"NCT01500330",23762355,"one-to-one"
"NCT01507194",25488303,"one-to-one"
"NCT01504451",29092038,"one-to-one"
"NCT01505595",26795132,"one-to-one"
"NCT01509079",26868123,"one-to-one"
"NCT01502904",24835329,"one-to-one"
"NCT01502904",24531309,"one-to-one"
